"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"condução";-0,247662979487257;0,712819427975811;1,19776601408667;-0,174945298462616;0,503524619769004;0,846083388226187;0,0601990213454836;0,319517331690264;0,620283646964255;0,000242410362418829;0,00200811254848215;0,00566986823585219;0,00395210972916425;0,687435789499705;0,00186764045092326
"ofício";0,98448406200013;-0,177782992584928;0,0325659731522833;0,98356181337363;-0,177616448374559;0,0325354658793171;0,979070883226475;0,0204571580779472;0,000471958695579271;0,00292914455150984;9,55220973804217e-05;3,20517351984612e-06;0,00302220155759619;0,677590616270355;0,00138758050967089
"lava_jato";0,0914234516106781;1,47684533891972;0,35781125424934;0,0600553297860158;0,970127820698086;0,235043334029868;0,00571615368316385;0,95571152488436;0,0385723214324772;3,30327112809416e-05;0,00861983648413608;0,000505984236277405;0,00395210972916425;0,823514833474401;0,00268022865888418
"investigação";-0,312522101773247;0,476110356963866;0,490403338132493;-0,415829684150664;0,633493817665386;0,652511499330773;0,279972881169963;0,416330158898182;0,303696959931859;0,00038600281056493;0,000895868470101226;0,000950464344734479;0,00395210972916425;0,402243017511387;0,000639449161297993
"habeas_corpus";0,314736724870695;1,75479034767793;1,46670350222775;0,136333139678012;0,760114910879528;0,635325583684572;0,0328042646398439;0,653362280712907;0,31383345464725;4,60579825560067e-05;0,00143172807825347;0,00100021813946165;0,000464954085784029;1,18344486280809;0,000651187605861611
"deltan";1,68032498372683;-0,438744822221245;0,104747896459433;0,965805909082308;-0,252178802305681;0,0602062924399799;0,956576931442121;0,0417854865062524;0,0016375820516284;0,0105023533220935;0,000716018203978897;4,08122629321905e-05;0,00371963268627223;1,17003564838629;0,00509211547039769
"atuação";-0,582030990644294;1,51881154071987;-1,00081337552492;-0,304766866572252;0,795290013108354;-0,524052432576976;0,150025564323665;0,6545592241974;0,195415211478935;0,000984424253372017;0,00670344210224302;0,00291069223709634;0,00290596303615018;1,02336188092496;0,00304332657017981
"vez";0,147183599552078;0,504934239238309;-0,0718522451559852;0,277268792232721;0,951209965625392;-0,135357371977849;0,115662904408727;0,872193842265774;0,0121432533254982;6,5469988539436e-05;0,000770536235596236;1,56028563853133e-05;0,00302220155759619;0,294732571983475;0,000262530456083675
"coercitivo";-0,0911262164035378;0,210764035411295;0,97228337461471;-0,0912147181637726;0,210968729393601;0,97322765600262;0,0183222968999304;0,06279923743929;0,918878465660781;2,89572962316322e-05;0,000154904609866978;0,00329653014257411;0,00348715564338022;0,45847867603596;0,000733009518934162
"acusatório";-1,07970024677318;-0,807467875423586;0,345723335153716;-0,775723274235147;-0,580134742059446;0,248388974927477;0,712493337694005;0,255324819468304;0,0321818428376903;0,00420066619892413;0,00234942874172654;0,000430694334367554;0,00360339416482622;0,871121149073279;0,00273444307186391
"terminal";1,92534889641506;-0,996904404524692;0,0620313615090881;0,887659670347237;-0,459611157611887;0,0285988362996818;0,853074310247594;0,14653559534406;0,000390094408347837;0,0124958831587672;0,00335007943287937;1,29709176461076e-05;0,00337091712193421;1,41965157776311;0,0067937821068364
"destacar";0,127876966363159;1,017417155179;0,963673331744885;0,0908746120073373;0,723018318748116;0,684825755683271;0,0150203010757662;0,609200458014;0,375779240910235;5,13213995360456e-05;0,00324871754348696;0,00291456350558407;0,00313844007904219;0,710589468831193;0,00158471575226927
"dar";0,817947150515252;-0,491080722924226;-0,559160693337543;0,739668528604144;-0,444083649563919;-0,505648276950066;0,695977974117441;0,160738126305156;0,143283899577407;0,00209973423317128;0,00075686707701384;0,000981266812308554;0,00313844007904219;0,667718266053939;0,0013992662369169
"justiça";-1,24739115581719;-1,11195554962146;0,133069218883748;-0,744113003668278;-0,663320867809407;0,0793805020162329;0,660434860138998;0,336254141252753;0,00331099860824903;0,00434076864985033;0,0034493413302354;4,93988153369685e-05;0,00278972451470417;1,04533003028786;0,0030483734666185
"investigar";-0,236176839457792;-0,652030604873083;0,677667233878236;-0,243577561726215;-0,672462317941374;0,698902283851202;0,105148087575109;0,513488649083921;0,381363263340969;0,000194511796453348;0,00148254298392825;0,00160141652867202;0,00348715564338022;0,496023643786948;0,000857977874679813
"hc";-0,312508397554322;2,46273894219361;0,681770785223799;-0,121390580697399;0,956624886366503;0,264826648398954;0,0233168859122163;0,927795025973863;0,0488880881139225;6,81121691563199e-05;0,00422997775013152;0,000324173941823556;0,000697431128676043;1,39377342307659;0,00135483274779121
"nao";2,05116215235654;-0,968654176853814;0,0445211943291241;0,904066052740995;-0,426942042165315;0,0196230709377137;0,874815022171132;0,125003414151217;0,000181563677653089;0,00978092799084022;0,00218131097137357;4,60801288967019e-06;0,00232477042892014;1,49350829581418;0,00518555627029127
"medida";-0,260137631717373;0,821608261067162;0,0955040573692222;-0,300014719667711;0,947554456052499;0,110144091070553;0,13421542659093;0,857815298071019;0,00796927533805266;0,000196651131685236;0,0019616416792218;2,65053614261993e-05;0,00290596303615018;0,483579325303487;0,000679556445022015
"julgamento";-0,953545274812243;0,28486559808857;-1,19431080284823;-0,613370919886893;0,183240668858771;-0,76824408355242;0,571994883907074;0,0327082747701853;0,395296841322739;0,00190241481344898;0,000169786279383756;0,00298440187009179;0,00209229338602813;0,858639784042959;0,00154256898957853
"afirmar";-0,34162691239159;-0,271631261535075;-2,08534706839148;-0,160348202719551;-0,127494594277362;-0,978791899391623;0,0561176205978503;0,022731218610559;0,921151160791591;0,000298453660344606;0,000188682776862605;0,0111206314895126;0,00255724747181216;0,982128270756576;0,00246665938449665
"turma";-0,426468790814604;2,09763384414179;1,04652335684728;-0,178987168481091;0,880368154386856;0,439221477458243;0,0522096512684817;0,80928924026201;0,138501108469512;0,0002114095426466;0,00511457368835183;0,00127305723169463;0,00116238521446007;1,2710938560148;0,00187804206764915
"relator";-0,336726720852522;2,36280581869616;0,0522740420720536;-0,141052062696292;0,989759985884406;0,0218971676529505;0,0307140280095062;0,968959885433535;0,000326086556960307;5,27187653312065e-05;0,00259576953939994;1,27052213160564e-06;0,000464954085784029;1,30850369688975;0,000796085981529301
"pessoa";0,144183016086726;-1,24859464358004;0,366141585481395;0,110136012944652;-0,953754745602203;0,279681861932327;0,0192716519606834;0,925980385351135;0,0547479626881819;6,76606741346303e-05;0,00507400678267457;0,000436321108604816;0,0032546786004882;0,707327258630327;0,00162835427437427
