"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"408";0;4;4;4;4;4;4;4;4
"409";0;4;4;4;4;4;4;4;4
"410";0;4;4;4;4;4;4;4;4
"411";0;4;4;4;4;4;4;4;4
"412";0;4;4;4;4;4;4;4;4
"413";0;4;4;4;4;4;4;4;4
"414";0;4;4;4;4;4;4;4;4
"415";0;4;4;4;4;4;4;4;4
"416";0;4;4;4;4;4;4;4;4
"417";0;0;0;0;0;0;0;0;1
"418";0;4;4;4;4;4;4;4;4
"419";0;4;4;4;4;4;4;4;4
"420";0;4;4;4;4;4;4;4;4
"421";0;4;4;4;4;4;4;4;4
"422";0;4;4;4;4;4;4;4;4
"423";0;4;4;4;4;4;4;4;4
"424";0;4;4;4;4;4;4;4;4
"425";0;4;4;4;4;4;4;4;4
"426";0;4;4;4;4;4;4;4;4
"427";0;4;4;4;4;4;4;4;4
"428";0;4;4;4;4;4;4;4;4
"429";0;4;4;4;4;4;4;4;4
"430";0;4;4;4;4;4;4;4;4
"431";0;4;4;4;4;4;4;4;4
"432";0;4;4;4;4;4;4;4;4
"433";0;4;4;4;4;4;4;4;4
"434";0;4;4;4;4;4;4;4;4
"435";0;0;0;0;0;0;0;0;2
"436";0;0;0;0;0;0;0;0;1
"437";0;0;0;0;0;0;0;0;1
"438";0;0;0;0;0;0;0;0;1
"439";0;4;4;4;4;4;4;4;4
"440";0;4;4;4;4;4;4;4;4
"441";0;4;4;4;4;4;4;4;4
"442";0;4;4;4;4;4;4;4;4
"443";0;4;4;4;4;4;4;4;4
"444";0;0;0;0;0;0;0;0;1
"445";0;4;4;4;4;4;4;4;4
"446";0;4;4;4;4;4;4;4;4
"447";0;4;4;4;4;4;4;4;4
"448";0;4;4;4;4;4;4;4;4
"449";0;0;0;0;0;0;0;0;1
"450";0;4;4;4;4;4;4;4;4
"451";0;4;4;4;4;4;4;4;4
"452";0;4;4;4;4;4;4;4;4
"453";0;0;0;0;0;0;0;0;1
"454";0;0;0;0;0;0;0;0;1
"455";0;4;4;4;4;4;4;4;4
"456";0;0;0;0;0;0;0;0;2
"457";0;4;4;4;4;4;4;4;4
"458";0;0;0;0;0;3;3;3;3
"459";0;4;4;4;4;4;4;4;4
"460";0;4;4;4;4;4;4;4;4
"461";0;0;0;0;0;0;0;0;2
"462";0;4;4;4;4;4;4;4;4
"463";0;4;4;4;4;4;4;4;4
"464";0;4;4;4;4;4;4;4;4
"465";0;0;0;0;0;0;0;0;1
"466";0;0;0;0;0;0;0;0;1
"467";0;4;4;4;4;4;4;4;4
"468";0;4;4;4;4;4;4;4;4
"469";0;4;4;4;4;4;4;4;4
"470";0;4;4;4;4;4;4;4;4
"471";0;4;4;4;4;4;4;4;4
"472";0;4;4;4;4;4;4;4;4
"473";0;0;0;0;0;3;3;3;3
"474";0;4;4;4;4;4;4;4;4
"475";0;0;0;0;0;0;0;0;0
"476";0;4;4;4;4;4;4;4;4
"477";0;0;0;0;0;0;0;0;0
"478";0;4;4;4;4;4;4;4;4
"479";0;4;4;4;4;4;4;4;4
"480";0;4;4;4;4;4;4;4;4
"481";0;0;0;0;0;0;0;0;0
"482";0;4;4;4;4;4;4;4;4
"483";0;4;4;4;4;4;4;4;4
"484";0;4;4;4;4;4;4;4;4
"485";0;4;4;4;4;4;4;4;4
"486";0;4;4;4;4;4;4;4;4
"487";0;4;4;4;4;4;4;4;4
"488";0;4;4;4;4;4;4;4;4
"489";0;4;4;4;4;4;4;4;4
"490";0;4;4;4;4;4;4;4;4
"491";0;4;4;4;4;4;4;4;4
"492";0;4;4;4;4;4;4;4;4
"493";0;4;4;4;4;4;4;4;4
"494";0;0;0;0;0;3;3;3;3
"495";0;4;4;4;4;4;4;4;4
"496";0;0;0;0;0;0;0;0;0
"497";0;4;4;4;4;4;4;4;4
"498";0;4;4;4;4;4;4;4;4
"499";0;4;4;4;4;4;4;4;4
"500";0;4;4;4;4;4;4;4;4
"501";0;4;4;4;4;4;4;4;4
"502";0;4;4;4;4;4;4;4;4
"503";0;0;0;0;0;0;0;0;1
"504";0;4;4;4;4;4;4;4;4
"505";0;4;4;4;4;4;4;4;4
"506";0;4;4;4;4;4;4;4;4
"507";0;0;0;0;0;0;0;0;0
"508";0;4;4;4;4;4;4;4;4
"509";0;4;4;4;4;4;4;4;4
"510";0;0;0;0;0;0;0;0;1
"511";0;0;0;0;0;0;0;0;1
"512";0;0;0;0;0;0;0;0;1
"513";0;4;4;4;4;4;4;4;4
"514";0;4;4;4;4;4;4;4;4
"515";0;4;4;4;4;4;4;4;4
"516";0;4;4;4;4;4;4;4;4
"517";0;4;4;4;4;4;4;4;4
"518";0;4;4;4;4;4;4;4;4
"519";0;4;4;4;4;4;4;4;4
"520";0;4;4;4;4;4;4;4;4
"521";0;4;4;4;4;4;4;4;4
"522";0;4;4;4;4;4;4;4;4
"523";0;4;4;4;4;4;4;4;4
"524";0;4;4;4;4;4;4;4;4
"525";0;0;0;0;0;3;3;3;3
"526";0;4;4;4;4;4;4;4;4
"527";0;4;4;4;4;4;4;4;4
"528";0;4;4;4;4;4;4;4;4
"529";0;4;4;4;4;4;4;4;4
"530";0;4;4;4;4;4;4;4;4
"531";0;4;4;4;4;4;4;4;4
"532";0;4;4;4;4;4;4;4;4
"533";0;4;4;4;4;4;4;4;4
"534";0;4;4;4;4;4;4;4;4
"535";0;4;4;4;4;4;4;4;4
"536";0;0;0;0;0;3;3;3;3
"537";0;0;0;0;0;3;3;3;3
"538";0;4;4;4;4;4;4;4;4
"539";0;4;4;4;4;4;4;4;4
"540";0;4;4;4;4;4;4;4;4
"541";0;4;4;4;4;4;4;4;4
"542";0;0;0;0;0;0;0;0;1
"543";0;4;4;4;4;4;4;4;4
"544";0;4;4;4;4;4;4;4;4
"545";0;4;4;4;4;4;4;4;4
"546";0;4;4;4;4;4;4;4;4
"547";0;4;4;4;4;4;4;4;4
"548";0;4;4;4;4;4;4;4;4
"549";0;4;4;4;4;4;4;4;4
"550";0;4;4;4;4;4;4;4;4
"551";0;4;4;4;4;4;4;4;4
"552";0;4;4;4;4;4;4;4;4
"553";0;4;4;4;4;4;4;4;4
"554";0;4;4;4;4;4;4;4;4
"555";0;4;4;4;4;4;4;4;4
"556";0;4;4;4;4;4;4;4;4
"557";0;4;4;4;4;4;4;4;4
"558";0;4;4;4;4;4;4;4;4
"559";0;0;0;0;0;0;0;0;1
"560";0;0;0;0;0;0;0;0;1
"561";0;4;4;4;4;4;4;4;4
"562";0;4;4;4;4;4;4;4;4
"563";0;4;4;4;4;4;4;4;4
"564";0;4;4;4;4;4;4;4;4
"565";0;0;0;0;0;0;0;0;1
"566";0;4;4;4;4;4;4;4;4
"567";0;4;4;4;4;4;4;4;4
"568";0;4;4;4;4;4;4;4;4
"569";0;4;4;4;4;4;4;4;4
"570";0;4;4;4;4;4;4;4;4
"571";0;4;4;4;4;4;4;4;4
"572";0;4;4;4;4;4;4;4;4
"573";0;4;4;4;4;4;4;4;4
"574";0;4;4;4;4;4;4;4;4
"575";0;4;4;4;4;4;4;4;4
"576";0;4;4;4;4;4;4;4;4
"577";0;4;4;4;4;4;4;4;4
"578";0;4;4;4;4;4;4;4;4
"579";0;4;4;4;4;4;4;4;4
"580";0;4;4;4;4;4;4;4;4
"581";0;0;0;0;0;0;0;0;2
"582";0;0;0;0;0;0;0;0;1
"583";0;0;0;0;0;0;0;0;2
"584";0;0;0;0;0;0;0;0;1
"585";0;0;0;0;0;0;0;0;2
"586";0;0;0;0;0;3;3;3;3
"587";0;0;0;0;0;3;3;3;3
"588";0;0;0;0;0;0;0;0;0
"589";0;4;4;4;4;4;4;4;4
"590";0;0;0;0;0;0;0;0;1
"591";0;0;0;0;0;0;0;0;0
"592";0;0;0;0;0;0;0;0;0
"593";0;0;0;0;0;3;3;3;3
"594";0;0;0;0;0;3;3;3;3
"595";0;0;0;0;0;0;0;0;2
"596";0;0;0;0;0;0;0;0;1
"597";0;0;0;0;0;3;3;3;3
"598";0;0;0;0;0;3;3;3;3
"599";0;0;0;0;0;3;3;3;3
"600";0;0;0;0;0;0;0;0;0
"601";0;0;0;0;0;0;0;0;1
"602";0;0;0;0;0;0;0;0;1
"603";0;0;0;0;0;0;0;0;0
"604";0;0;0;0;0;0;0;0;2
"605";0;0;0;0;0;0;0;0;1
"606";0;0;0;0;0;0;0;0;1
"607";0;4;4;4;4;4;4;4;4
"608";0;0;0;0;0;0;0;0;0
"609";0;0;0;0;0;0;0;0;1
"610";0;0;0;0;0;3;3;3;3
"611";0;0;0;0;0;0;0;0;2
"612";0;0;0;0;0;0;0;0;1
"613";0;0;0;0;0;0;0;0;1
"614";0;4;4;4;4;4;4;4;4
"615";0;0;0;0;0;3;3;3;3
"616";0;4;4;4;4;4;4;4;4
"617";0;0;0;0;0;0;0;0;2
"618";0;4;4;4;4;4;4;4;4
"619";0;4;4;4;4;4;4;4;4
"620";0;4;4;4;4;4;4;4;4
"621";0;4;4;4;4;4;4;4;4
"622";0;4;4;4;4;4;4;4;4
"623";0;4;4;4;4;4;4;4;4
"624";0;4;4;4;4;4;4;4;4
"625";0;0;0;0;0;0;0;0;2
"626";0;4;4;4;4;4;4;4;4
"627";0;0;0;0;0;0;0;0;2
"628";0;0;0;0;0;0;0;0;2
"629";0;0;0;0;0;0;0;0;0
"630";0;0;0;0;0;0;0;0;2
"631";0;0;0;0;0;0;0;0;1
"632";0;0;0;0;0;0;0;0;1
"633";0;0;0;0;0;0;0;0;0
"634";0;0;0;0;0;0;0;0;0
"635";0;0;0;0;0;3;3;3;3
"636";0;0;0;0;0;0;0;0;2
"637";0;0;0;0;0;0;0;0;0
"638";0;0;0;0;0;0;0;0;1
"639";0;0;0;0;0;0;0;0;2
"640";0;0;0;0;0;3;3;3;3
"641";0;0;0;0;0;0;0;0;1
"642";0;4;4;4;4;4;4;4;4
"643";0;4;4;4;4;4;4;4;4
"644";0;4;4;4;4;4;4;4;4
"645";0;4;4;4;4;4;4;4;4
"646";0;4;4;4;4;4;4;4;4
"647";0;4;4;4;4;4;4;4;4
"648";0;4;4;4;4;4;4;4;4
"649";0;4;4;4;4;4;4;4;4
"650";0;4;4;4;4;4;4;4;4
"651";0;0;0;0;0;0;0;0;1
"652";0;0;0;0;0;0;0;0;2
"653";0;0;0;0;0;0;0;0;1
"654";0;0;0;0;0;0;0;0;2
"655";0;0;0;0;0;0;0;0;2
"656";0;0;0;0;0;0;0;0;2
"657";0;0;0;0;0;3;3;3;3
"658";0;0;0;0;0;0;0;0;2
"659";0;0;0;0;0;3;3;3;3
